tanggal,so2_mean,so2_max,so2_15_mean,so2_mean_DU,so2_max_DU,so2_15_mean_DU
2019-01-04,0.002284823188166651,0.019205046147986522,0.000853372731768033,5.120631488159691,43.041389174559995,1.9125362978019274
2019-01-05,0.0038406586145,0.018907163132192636,0.0019017711341571012,8.607492053886675,42.37378865371353,4.262154377316188
2019-01-06,0.0010237309846774978,0.003211977120182535,0.00030099045864179707,2.294334696309974,7.198522522897089,0.6745647663850636
2019-01-07,0.00012536451744713133,0.0012984231385006128,1.952148323434033e-05,0.2809606882766384,2.9099610168506485,0.043750572150641834
2019-01-08,0.00044019788970608786,0.001367899757379789,0.00012612353180672053,0.9865495005147988,3.065668541251714,0.2826617533086317
2019-01-09,4.5166101838832724e-05,0.0006364580498408492,1.4249247387667882e-05,0.10122400913609997,1.4263979584008193,0.031934700782871875
2019-01-10,-2.3489416465643508e-05,0.00030069639190942503,-8.1744417633184e-06,-0.05264330571197695,0.6739057187278079,-0.018320150157861034
2019-01-11,0.0001406824746225833,0.0005398904322646913,5.379518703049515e-05,0.3152905280004026,1.2099754422700129,0.12056308341339421
2019-01-12,4.269150160027812e-05,0.0004390969988890475,1.5688120418324488e-05,0.09567805881146331,0.9840822390601889,0.03515943107552793
2019-01-13,1.1438072629765596e-05,0.00027087331619456335,-3.4294365546627702e-06,0.025634436474199166,0.6070677325894457,-0.007685881734482468
2019-01-14,-0.0001230935746401186,0.00029313153775884166,-6.33982735614638e-06,-0.2758711648047018,0.656951745848228,-0.014208504079227462
2019-01-15,-2.8264311832083456e-05,0.0002886671501065945,-1.2679868402790112e-05,-0.06334456246247384,0.6469463834613943,-0.028417487070913062
2019-01-16,0.0002581168383006876,0.0002581168402910992,-7.66236621989333e-06,0.578478552157586,0.578478556618397,-0.017172512053713937
2019-01-17,-9.514206355427059e-05,0.0002558888225063566,-2.2172747125247073e-05,-0.21322763573465353,0.5734852345601211,-0.04969245221974748
2019-01-18,-5.4038980523147586e-05,0.0007306588169197283,-1.2048282947172364e-05,-0.12110946119945222,1.637516007539649,-0.027002009327055345
2019-01-19,0.00010365185766926973,0.0005978920424868013,1.5776208667954876e-05,0.23229936081548386,1.3399657510192948,0.03535685005618707
2019-01-20,-1.5177672855232166e-05,0.00044780656822257574,-5.391422990009422e-06,-0.03401544151950357,1.0036016903720257,-0.012082987634059617
2019-01-21,2.1003913793580767e-05,0.00034831680350099365,5.322873933790552e-06,0.047072921398483535,0.780630204166252,0.011929358916714695
2019-01-22,-5.0792292463167986e-05,3.707646969449479e-05,-5.161721949323182e-06,-0.11383314625382894,0.083093930055817,-0.01156819314672565
2019-01-23,-2.028909428504366e-05,0.000788423963549553,1.059854886580543e-05,-0.0454709036569256,1.7669763659090807,0.02375293779059984
2019-01-24,9.18674005125098e-06,0.0003829459892584935,5.8170245411777595e-06,0.020588862465861134,0.8582394038266727,0.013036824550460535
2019-01-25,4.783382353993084e-05,0.0010854458781208198,-4.798989175239494e-06,0.10720277362651601,2.432647029750475,-0.010755254590087993
2019-01-26,-6.283983223204662e-05,0.0003160337243753021,-3.111479960430367e-05,-0.1408334900068513,0.7082789813837084,-0.06973293313318517
2019-01-27,-9.509830652698699e-06,0.00024457026422865783,-8.542241618431592e-06,-0.02131295696729569,0.5481186476760566,-0.019144444803147965
2019-01-28,3.268394239023743e-06,0.0005250371177682184,-1.378839809274691e-05,0.007324961748788062,1.1766869364862427,-0.03090186838555974
2019-01-29,-0.0001593944783604262,0.00033497376583809424,-3.1190142263335455e-05,-0.35722693517746923,0.7507264553080449,-0.06990178733347426
2019-01-30,4.1842683858133435e-05,0.00015951233044290218,-3.015854345137644e-06,0.09377573092865575,0.35749105937211023,-0.006758981965605231
2019-01-31,6.0635950324842567e-05,0.00022298477953791785,1.2598936507566803e-05,0.1358942600705209,0.4997423386614046,0.028236106553933344
2019-02-01,-1.763999103176863e-05,0.0002075152583736184,7.536927923468273e-06,-0.039533865900848265,0.4650728213040349,0.01689138601568092
2019-02-02,6.563019376256711e-05,0.0004926913551494332,2.828096232464898e-05,0.1470871087509773,1.1041952305931522,0.06338187871388706
2019-02-03,7.659594296637932e-05,0.0005971854552625013,2.377504311066584e-05,0.17166299757910103,1.3383821830615548,0.05328343786746875
2019-02-04,-7.676585464330896e-05,0.0001625505722067967,-3.865127501718438e-05,-0.1720437951338519,0.3643002149012624,-0.08662330500476277
2019-02-05,9.997000031190285e-06,0.00039266102975481335,3.728506397440247e-06,0.022404776619902107,0.880012266835,0.00835614211262321
2019-02-06,-9.427352377770088e-05,0.0002405429986803227,-3.688648054771328e-05,-0.21128110781439435,0.5390929414924053,-0.08266813587950762
2019-02-07,4.271980730374188e-05,0.0005664085050180578,1.9307772923852073e-06,0.09574149613878111,1.2694064210212201,0.004327161528829108
2019-02-08,3.347363587323783e-05,0.0006021173693198122,1.2806581169658006e-05,0.07501943903730697,1.3494353422510972,0.02870146938837904
2019-02-09,-3.8201131986253685e-06,0.0003040184184034715,3.835310577581956e-06,-0.008561446695099246,0.6813508784049402,0.0085955063009478
2019-02-10,0.00011453180459438075,0.0004514661529421884,2.6170038785810513e-05,0.25668295386669643,1.0118033686663856,0.05865098242481923
2019-02-11,-0.00011459347243474155,0.0003415490085180236,-4.7353687361809213e-05,-0.256821160747121,0.7654625604401686,-0.10612671643091873
2019-02-12,-6.562221619275974e-05,0.0003063977053070324,-1.0971054374773878e-05,-0.1470692298204035,0.6866832172488557,-0.024587778512024476
2019-02-13,4.41580535777396e-05,0.0006242958318076413,9.383411829594225e-06,0.09896482177575111,1.3991406034556952,0.021029633421895098
2019-02-14,-7.523699463827831e-05,0.0005086808870261483,-1.448559896567256e-05,-0.16861739053357744,1.1400301699586524,-0.03246440012191706
2019-02-15,0.00013714844285022242,0.0008847214645733757,2.8443775178500496e-05,0.307370232693776,1.9827935103286212,0.0637467667412964
2019-02-16,-1.7085335912522295e-05,0.0007843294329021906,-5.255231877077971e-06,-0.038290800580349345,1.7577999085487446,-0.011777762921313294
2019-02-17,0.00025844771458304717,0.000307459663923132,-3.7468457998919347e-06,0.5792200955377962,0.6890632258013274,-0.008397243464427809
2019-02-18,-0.0001203182793390868,0.0006104266930059677,-3.64654834758461e-05,-0.2696513117407944,1.3680577830303244,-0.0817246182918925
2019-02-19,0.00015538249899012732,0.0016013394342736464,-4.248412819815007e-06,0.34823548761172385,3.588841873122383,-0.009521330391128404
2019-02-20,-5.9470064414772756e-05,0.00044819980453572806,4.674714961798584e-06,-0.13328133486316796,1.004482991935247,0.010476737436634898
2019-02-21,3.5738547694285136e-05,0.0004947510277066017,1.3663470653165132e-05,0.08009544616504714,1.1088112657446505,0.030621887254341038
2019-02-22,-0.00018086582665392177,0.00015702889851644452,-1.1381650307117814e-05,-0.40534744740543677,0.35192531591012965,-0.02550798558579709
2019-02-23,0.00017992913919722154,0.0005515910051856899,4.815372186831153e-05,0.4032481903118531,1.236198181271909,0.10791971376516639
2019-02-24,0.00010689732235689473,0.0005140893197197667,3.094502006019965e-05,0.23957293400015464,1.1521512788899553,0.06935243170791645
2019-02-25,-9.21739593379752e-06,0.0004100919468328717,-3.7377361963136193e-06,-0.02065756689703031,0.9190775666444905,-0.008376827476368268
2019-02-26,-9.537047166642599e-05,0.0003371073349736068,-3.158407661903662e-05,-0.2137395325752106,0.7555081037760989,-0.07078465331475392
2019-02-27,-0.0002173730483070819,0.00030212317729073917,-2.823632938441551e-05,-0.4871656072134166,0.6771033587851402,-0.06328184959988283
2019-02-28,-0.0003446743328911019,0.0002362984695926932,-1.6623799466931692e-05,-0.7724668811588931,0.5295803151276643,-0.03725642817531396
2019-03-02,-0.00018978244766561507,0.0006055263802409705,-5.3286807117076125e-06,-0.42533093258579324,1.3570754470770512,-0.011942372777043516
2019-03-04,-8.892796633216962e-05,0.00047054847151354825,-2.5583448945284067e-05,-0.19930091174534195,1.0545697069325888,-0.05733634660372339
2019-03-05,-0.00010204817851900943,0.0001890306740323233,-2.6435969195910326e-05,-0.22870527528787798,0.4236460951075414,-0.05924697236341443
2019-03-08,-8.289315590560758e-05,0.0005822044579840308,-1.75709381024834e-05,-0.18577599635785244,1.3048075210109107,-0.039379107928380674
2019-03-09,-0.00011768168033139484,0.0002451194091049148,-3.7959160223965464e-05,-0.26374229787470554,0.5493493637154798,-0.0850721719359402
2019-03-10,-3.182731608951848e-05,0.00018768565036611246,1.0423473199495652e-05,-0.07132978945402434,0.420631695318013,0.02336056696104968
2019-03-13,-5.950274123018567e-05,0.0003695543157836199,-1.7216755901841303e-05,-0.13335456850803062,0.8282266548184598,-0.038585332489411636
2019-03-14,-0.00015946473447628012,0.0003445625453804316,-3.140248493163403e-05,-0.3573843896715152,0.7722163485793543,-0.0703776791045316
2019-03-15,-9.886053001312422e-05,0.00014813721947106167,-5.862166577430359e-05,-0.22156127683891336,0.3319977294175699,-0.13137994625008048
2019-03-16,-1.410847004794309e-05,0.00011005420001110147,-2.020241741931412e-05,-0.031619197647947656,0.24664797035488006,-0.04527664779929584
2019-03-17,8.303491760730816e-05,0.00036150082468156393,2.1445533231929422e-05,0.1860937055956187,0.810177573235087,0.04806265680273863
2019-03-20,-4.204225912164938e-05,0.00021889710700138238,-1.3755917797128225e-05,-0.0942230090304845,0.49058125135614816,-0.030829075171033924
2019-03-22,-9.714524736895032e-06,0.0003212099355072698,-1.3635133303765974e-05,-0.021771707114092303,0.7198796469621177,-0.030558379003735113
2019-03-23,3.714455615934302e-05,0.000584259745664946,1.442579789125652e-06,0.08324652203651162,1.3094137289969938,0.0032330376943989552
2019-03-24,-4.5921429354419344e-05,0.000338658994182,-1.4569932996498147e-05,-0.10291681139765692,0.7589856048109893,-0.032653405335101825
2019-03-25,-9.475570870035356e-06,0.00033248529134172715,6.03631309658847e-06,-0.02123617565537974,0.7451494106905119,0.013528283096419251
2019-03-26,-8.14963379202569e-05,0.00018956650808625268,-3.164721137155354e-05,-0.18264551772998378,0.4248469795975052,-0.07092614776535722
2019-03-27,2.872630698486079e-05,0.0003862856790252172,7.857979171538506e-06,0.06437996289912076,0.8657241495473655,0.017610910020293524
2019-03-29,-4.300771686217404e-05,0.00034603277844315767,-1.7029331761237774e-05,-0.09638674464566135,0.7755113614078828,-0.03816528687669804
2019-03-30,-5.992142899028358e-06,0.0007096157618646766,-2.1210512970803997e-06,-0.013429291058157405,1.5903553647030202,-0.004753594114451738
2019-03-31,1.895639459233582e-05,0.0006116526741134798,9.58279695424297e-06,0.04248412374061342,1.3708053905894253,0.021476485394001633
2019-04-01,8.826748998235782e-05,0.00047340345216473307,3.7688349365008964e-05,0.19782068517396123,1.0609681468189915,0.08446524417938985
2019-04-02,4.6792634954378384e-05,0.0006360692204908096,1.840022390707389e-05,0.10486931382800511,1.425526533502978,0.04123766180933865
2019-04-03,4.506263510941431e-05,0.0008385364393313948,1.290710767335467e-05,0.10099212467546388,1.8792859410075555,0.02892676436213882
2019-04-04,2.3757348405769204e-05,0.00041966236208690035,9.369119015426655e-06,0.053243781379589655,0.9405263027910568,0.02099760108142345
2019-04-05,3.066528418334335e-05,0.00044244486728187355,1.1093783167016192e-05,0.06872550164749996,0.991585314308771,0.02486283214475834
2019-04-06,5.688591766892316e-05,0.0006274738616231299,2.042560342759659e-05,0.12748987438370715,1.4062630449766775,0.045776841121758095
2019-04-07,3.192887110357245e-05,0.00028909568617825545,-4.552413961670095e-06,0.0715573894737714,0.6479067970783973,-0.010202642550196935
2019-04-08,0.00027906079609343144,0.0017206814372914615,8.553099249500834e-05,0.6254171031647939,3.856305203185759,0.19168778383018795
2019-04-09,-0.00022293443958243837,0.0002853999302248938,2.9031382626621874e-06,-0.4996295192701818,0.6396240536235207,0.006506368317365362
2019-04-10,-1.4805342956822605e-05,0.00026870470906178187,-5.673918093743478e-06,-0.03318099436768299,0.6022075587138125,-0.012716101535793197
2019-04-11,-4.2762484133745986e-05,0.00022604300890727817,-1.302247047290176e-05,-0.09583714131634483,0.5065962894125465,-0.02918530970034378
2019-04-12,2.0059638771133795e-05,0.00045137780575184495,1.0152245643566106e-05,0.044956659431926504,1.0116053693607474,0.02275270532407818
2019-04-13,-6.451287196099719e-05,0.0006214387831278692,-2.8371411577487132e-05,-0.14458302299538886,1.392737528807024,-0.06358458905688529
2019-04-14,8.811685800166762e-05,0.0011863453546540716,2.7560217795204754e-05,0.1974830963104374,2.658777891582973,0.06176658211172314
2019-04-16,-2.57688960485605e-05,0.00031202833407990247,-1.2899265111751912e-05,-0.057751961379231366,0.6993023009231735,-0.0289091880052028
2019-04-17,0.0003489463337403847,0.0015287575599366708,8.273487275068354e-05,0.7820410758622632,3.4261750054520697,0.18542126006519444
2019-04-18,0.00013991690783305254,0.001104237628169038,1.3787514964792356e-05,0.31357477799004574,2.4747621603710397,0.03089988916334439
2019-04-19,-1.520418744034667e-05,0.001112434326035633,-1.0098647701305583e-05,-0.03407486468193294,2.493132189794759,-0.022632584295781008
2019-04-20,0.00020592565164381977,0.0009981256378226383,3.017669185175031e-05,0.4615102741815467,2.236949273206206,0.06763049294355021
2019-04-21,0.00014990390295724435,0.0004966173529900474,-1.3597220304388558e-05,0.3359571321126282,1.1129939806536449,-0.030473410285180417
2019-04-22,0.0001358300239964684,0.0007105413878942105,3.4282619370242406e-05,0.30441545827968514,1.59242983147911,0.07683249240161877
2019-04-23,8.343027810541274e-06,0.0009146158162179611,-1.8285760787566312e-05,0.018697976777594577,2.0497912365168838,-0.04098113278905424
2019-04-24,0.0006017727770556159,0.003148301987736889,2.5815705799991906e-05,1.3486630592981936,7.055816999816528,0.057856869053651866
2019-04-25,7.196031028890664e-05,0.0010966142872350063,1.441416535943238e-05,0.16127384940398312,2.4576771098367343,0.03230430669529188
2019-04-26,4.5515885870395635e-05,0.00036730523854677457,2.3170618131835542e-05,0.10200792761843719,0.8231861353691039,0.05192883082616323
2019-04-28,5.958962521166477e-05,0.0005636289607231854,1.8209340909469472e-05,0.1335492885431225,1.263177045324767,0.04080986437925751
2019-04-30,3.2247715943973036e-05,0.0004076435609237097,-2.283843011161949e-06,0.07227196858783518,0.913590366564172,-0.005118434764465602
2019-05-01,-6.830567948711184e-05,0.00022164708337154686,-2.000342526523621e-05,-0.15308327358254073,0.4967443608981423,-0.044830676533184136
2019-05-02,-2.1736367598668928e-06,0.00025997087862727444,2.1526131552271585e-06,-0.004871446024375687,0.5826337346355162,0.004824328972837346
2019-05-03,-1.2888337194523737e-06,0.0004250414079836045,-2.676974712714317e-06,-0.0028884696903506875,0.9525815515024553,-0.005999501877399692
2019-05-04,0.00010025056339076697,0.0005061250150246687,2.822116898228756e-05,0.22467655014321739,1.1343020774225363,0.06324787286465376
2019-05-05,-8.309520227478076e-06,0.00037092389272895884,-5.395286523155272e-06,-0.01862288125781249,0.8312960821895061,-0.01209164639136944
2019-05-06,-8.067572154615745e-06,0.00048220501990759313,-5.931469636296481e-06,-0.018080639334317077,1.0806937803659025,-0.01329331317538586
2019-05-07,0.00014300735185807497,0.0008894667931669904,3.809142009962939e-05,0.32050092661672475,1.9934285035062007,0.08536858615628441
2019-05-08,0.00015722097212855695,0.0004924310159719113,5.316696895863688e-05,0.3523557816859154,1.103611771445449,0.11915515248164904
2019-05-09,-1.718494468525876e-05,0.00027390467585057754,-7.367191648515125e-06,-0.03851403878136767,0.6138614642825219,-0.016510981563069675
2019-05-10,-2.3629910538942873e-05,0.0008248310546510347,-4.7076438907172855e-06,-0.05295817400435182,1.8485701181311665,-0.010550536105681045
2019-05-11,1.899053304409326e-05,0.0006029363577322978,-9.766634315061128e-08,0.04256063313176961,1.3512708181317392,-0.0002188849249519925
2019-05-12,6.408626108106638e-05,0.0005182399399450872,1.461404998122184e-05,0.14362692402183191,1.1614534414079323,0.032752278115415326
2019-05-13,0.0001134657832738552,0.0005353549258152935,2.7377254375415157e-05,0.2542938401842006,1.199810691990945,0.061356533643461685
2019-05-14,0.00026421132787354486,0.0008045435533859365,4.368735926971634e-05,0.5921372174637951,1.8031027846708916,0.09790992522732479
2019-05-16,0.0001920019199590312,0.0009403409203515858,3.897045977830865e-05,0.4303051029161828,2.1074450536459564,0.08733864593215643
2019-05-17,0.00010988757065089005,0.0006875012493264736,3.189476768495791e-05,0.24627452896424226,1.5407934249280264,0.07148095859714343
2019-05-18,0.0004472788724537221,0.0013617982746798936,0.00011138494003475841,1.0024190449996593,3.0519942032988436,0.24963035835889882
2019-05-19,0.00019615461430456672,0.0007608445702484958,6.432985992670707e-05,0.4396119138486797,1.7051668086124163,0.14417286557473957
2019-05-20,2.6380539414348337e-05,0.00048453049571139885,1.964660914101171e-05,0.05912274590846678,1.0859055204636017,0.0440309980763784
2019-05-21,0.00011803535754331225,0.0005883668058184167,3.478255043257587e-05,0.26453494155819424,1.3186182668599447,0.07795291290196742
2019-05-22,0.00010290656278758487,0.0005531359685083632,2.7725843316012935e-05,0.23062904319139582,1.2396606758225182,0.06213777374768239
2019-05-23,0.00018374736896215236,0.0006078725355169835,6.302153834775254e-05,0.4118054159495278,1.3623335329738875,0.14124072066806562
2019-05-24,0.00012141119864523667,0.0005254696317269208,3.7175503087138316e-05,0.27210070784377216,1.1776562651447886,0.08331587874374004
2019-05-25,0.00017440356362891533,0.0005505080785755071,5.3176592688526066e-05,0.3908645466269436,1.2337711802994977,0.1191767207038902
2019-05-26,-2.8097238239061534e-06,0.0007507491040870939,-8.228843842670998e-06,-0.006297012547947276,1.6825413546247905,-0.01844207337800211
2019-05-27,0.00019708404047224417,0.0012682756753385998,4.826658892548296e-05,0.44169489730437,2.842396029785103,0.10817266577034614
2019-05-28,0.00022114242900006937,0.0009059194644347402,5.881989393102043e-05,0.4956133547535055,2.030301407717918,0.13182420528350644
2019-05-29,0.0001830845290250391,0.00061943163174389,4.971452350839551e-05,0.4103198922244664,1.388239201482819,0.1114177043608406
2019-05-30,0.0002762857157172775,0.000999083862596436,6.10811080782401e-05,0.6191977317797766,2.2390967986580024,0.1368919253695478
2019-05-31,0.00039369824081397564,0.0016788821667428672,4.2853315919701435e-05,0.8823368124002415,3.7626267679957768,0.09604070897343887
2019-06-01,0.00024932135381047364,0.0011582549758373363,4.716403677818488e-05,0.558766552092343,2.5958231390978463,0.10570168102542904
2019-06-02,0.00040016166733879165,0.0010330728184939602,5.443837659194009e-05,0.896822320756333,2.315271147167739,0.12200456769902654
2019-06-04,0.00017965064912553924,0.0009349528625448966,3.2845595348287035e-05,0.40262405228770226,2.0953696078924953,0.07361190601481349
2019-06-05,0.00017147513246271276,0.0014473271859767297,2.3129777853945323e-05,0.38430149311880873,3.243677322851748,0.05183730163736956
2019-06-06,0.0001369257436917006,0.0008237453846694735,2.976288635999747e-05,0.3068711304746548,1.8461369688519906,0.06670309276570834
2019-06-07,-9.20942714355936e-05,0.0004800684747010312,-1.1539126703965004e-05,-0.2063970764278806,1.075905462076216,-0.025860913812591167
2019-06-08,6.461147671135543e-05,0.0005691397530163443,-6.725528968480597e-06,0.14480401103165422,1.2755275574725802,-0.01507291924771029
2019-06-09,0.0002504029029742567,0.0008002720077516781,8.617829697716385e-05,0.5611904660007555,1.7935296101726734,0.19313849027037078
2019-06-10,0.00023151361267988434,0.0008562973816877992,6.276892309011186e-05,0.5188567330575228,1.9190908769696113,0.1406745719834042
2019-06-11,0.00014967267032570776,0.0009927102364600579,2.4485142946084186e-05,0.3354389051004599,2.224812546442459,0.054874878113616576
2019-06-12,0.0003109509471731341,0.0009991840507858581,7.656477960223434e-05,0.6968877152570695,2.239321335418726,0.1715931558055475
2019-06-13,0.00014776023695219027,0.0008481541228766604,2.4872742484932357e-05,0.33115285504540126,1.9008406124850274,0.055743546820106155
2019-06-14,0.00028810133048174145,0.0006536149875554423,8.198105001987565e-05,0.6456782968091549,1.4648492293598796,0.18373183025204431
2019-06-15,0.00015874548397353186,0.0008777994161255458,3.372546780671819e-05,0.3557724414072809,1.967280161449767,0.07558383217502647
2019-06-17,0.00026427193103358926,0.001059220056049266,5.111572425222029e-05,0.5922730382359286,2.3738710286148126,0.11455800540786351
2019-06-18,0.0002080273983479568,0.0009772475014415327,5.109409147571405e-05,0.46622060380752345,2.190158237855691,0.11450952311079655
2019-06-19,0.00019892555349084454,0.0009008992347255029,5.828911042281373e-05,0.44582200420600626,2.0190503199050607,0.130634639824089
2019-06-20,0.00017003060349499437,0.0008618196581802772,3.771766973361027e-05,0.38106408702280664,1.9314671269307284,0.08453095552348067
2019-06-21,0.00012794500229330684,0.0010108913841969296,1.8305901205923498e-05,0.28674394188964464,2.265559225692949,0.04102627048765545
2019-06-22,0.0001750553605724502,0.0011957866304061044,1.597599040068538e-05,0.3923253213469468,2.6799372067346408,0.03580459088649604
2019-06-23,0.00012836060372839095,0.0005953912857714777,3.552925531139492e-05,0.2876753670458834,1.3343611801067472,0.07962639054113273
2019-06-24,0.00027237443632626107,0.0012343453889199108,7.404859272877603e-05,0.6104319679726,2.7663531683778584,0.16595400359409643
2019-06-25,0.0003442133641986784,0.0013715995094704064,8.246621421736468e-05,0.7714337811738681,3.0739602406496016,0.18481915599324686
2019-06-26,0.00035419351979044104,0.001035123674873002,6.809812126793006e-05,0.793800806878347,2.319867423941629,0.15261810447962146
2019-06-27,2.2830214539726282e-05,0.0013706813634654853,-1.054316807879174e-05,0.05116593531570756,3.0719025377306726,-0.02362882113978411
2019-06-28,0.00013971331864239193,0.0006859790054994536,3.8977829530686623e-05,0.31311850407539665,1.5373818481751005,0.08735516265269833
2019-06-29,0.0002700617025497367,0.0008104912705604839,6.574520265205398e-05,0.6052487846693424,1.8164325110166286,0.1473448609236508
2019-06-30,0.00010453110965288926,0.0006388507474760336,3.292285646816749e-05,0.23426989639857276,1.4317603527059128,0.07378505977363357
2019-07-01,0.0004875388696532197,0.0012951687549720096,9.799204472023748e-05,1.0926477377233135,2.902667455205519,0.21961487102476024
2019-07-02,0.0006697851122249909,0.0023613156304896515,7.885670625783369e-05,1.5010889042630384,5.2920625252718825,0.176729707229744
2019-07-03,0.0003772927042579901,0.0008819043869151532,8.246904572820334e-05,0.8455695441477945,1.9764800167348957,0.18482550183376292
2019-07-04,0.00033616531459170417,0.0010146560867735294,8.62714087199858e-05,0.7533968947971978,2.2739964888724957,0.19334716765279616
2019-07-05,0.00011054793016197417,0.0006996463438201378,1.943460027148029e-05,0.24775449368250843,1.5680124034525018,0.04355585439842805
2019-07-06,0.000272875971828098,0.0008543273903843635,6.210913345893261e-05,0.6115559842625418,1.9146758309599163,0.1391958844514868
2019-07-07,0.00010619270277995747,0.0009399562841280087,1.5669201180506097e-05,0.23799377583530168,2.1065830261734866,0.035117030225691244
2019-07-08,0.00014800593614696717,0.0009914618339613328,3.0197071866376605e-05,0.3317035037957755,2.222014689182441,0.06767616761332992
2019-07-09,0.00016590656893045617,0.0004926185543856722,5.46798554660753e-05,0.37182150695849187,1.1040320731614495,0.12254575807779466
2019-07-10,0.00035738030994462603,0.001008264024596971,8.440081123820551e-05,0.8009428816323987,2.2596709187255017,0.18915487810650428
2019-07-11,0.0005133848798754718,0.002529395854660576,0.00012860616967013089,1.1505725235329138,5.66875551967255,0.28822571715621387
2019-07-12,0.00020762682670577784,0.0008969170245883552,4.350443420458116e-05,0.465322862671654,2.0101255896561923,0.09749996271759707
2019-07-13,0.00019001680955374288,0.0016526255226127988,-1.0886391023223607e-05,0.4258561727313709,3.703781690003674,-0.024398035241697587
2019-07-14,0.0002529625557144866,0.00108744061760478,5.107536091197788e-05,0.5669270317395216,2.437117540144953,0.11446754510787922
2019-07-15,0.00018482251451754458,0.000573193856387895,5.9219382625111794e-05,0.414214978410995,1.2846134112437309,0.1327195193702693
2019-07-16,6.998472271613147e-05,0.0006478832143104557,1.807361266065952e-05,0.15684626131525806,1.4520034657518779,0.04050567701443709
2019-07-17,0.0004687238133892469,0.0016875176224860084,8.19149165717627e-05,1.0504803743773108,3.7819801196345177,0.183583615274806
2019-07-18,0.0006518897623502161,0.002337962156162014,6.679174133625962e-05,1.4609827408911868,5.239723886282499,0.14969031109575826
