date,so2_max_du,so2_mean_du,so2_15_du
2019-01-17,0.573485,-0.213228,-0.0496925
2019-01-18,1.63752,-0.121109,-0.027002
2019-01-19,1.33997,0.232299,0.0353569
2019-01-20,1.0036,-0.0340154,-0.012083
2019-01-21,0.78063,0.0470729,0.0119294
2019-01-22,0.0830939,-0.113833,-0.0115682
2019-01-23,1.76698,-0.0454709,0.0237529
2019-01-24,0.858239,0.0205889,0.0130368
2019-01-25,2.43265,0.107203,-0.0107553
2019-01-26,0.708279,-0.140833,-0.0697329
2019-01-27,0.548119,-0.021313,-0.0191444
2019-01-28,1.17669,0.00732496,-0.0309019
2019-01-29,0.750726,-0.357227,-0.0699018
2019-01-30,0.357491,0.0937757,-0.00675898
2019-01-31,0.499742,0.135894,0.0282361
2019-02-01,0.465073,-0.0395339,0.0168914
2019-02-02,1.1042,0.147087,0.0633819
2019-02-03,1.33838,0.171663,0.0532834
2019-02-04,0.3643,-0.172044,-0.0866233
2019-02-05,0.880012,0.0224048,0.00835614
2019-02-06,0.539093,-0.211281,-0.0826681
2019-02-07,1.26941,0.0957415,0.00432716
2019-02-08,1.34944,0.0750194,0.0287015
2019-02-09,0.681351,-0.00856145,0.00859551
2019-02-10,1.0118,0.256683,0.058651
2019-02-11,0.765463,-0.256821,-0.106127
2019-02-12,0.686683,-0.147069,-0.0245878
2019-02-13,1.39914,0.0989648,0.0210296
2019-02-14,1.14003,-0.168617,-0.0324644
2019-02-15,1.98279,0.30737,0.0637468
2019-02-16,1.7578,-0.0382908,-0.0117778
2019-02-17,0.689063,0.57922,-0.00839724
2019-02-18,1.36806,-0.269651,-0.0817246
2019-02-19,3.58884,0.348235,-0.00952133
2019-02-20,1.00448,-0.133281,0.0104767
2019-02-21,1.10881,0.0800954,0.0306219
2019-02-22,0.351925,-0.405347,-0.025508
2019-02-23,1.2362,0.403248,0.10792
2019-02-24,1.15215,0.239573,0.0693524
2019-02-25,0.919078,-0.0206576,-0.00837683
2019-02-26,0.755508,-0.21374,-0.0707847
2019-02-27,0.677103,-0.487166,-0.0632818
2019-02-28,0.52958,-0.772467,-0.0372564
2019-03-02,1.35708,-0.425331,-0.0119424
2019-03-04,1.05457,-0.199301,-0.0573363
2019-03-05,0.423646,-0.228705,-0.059247
2019-03-08,1.30481,-0.185776,-0.0393791
2019-03-09,0.549349,-0.263742,-0.0850722
2019-03-10,0.420632,-0.0713298,0.0233606
2019-03-13,0.828227,-0.133355,-0.0385853
2019-03-14,0.772216,-0.357384,-0.0703777
2019-03-15,0.331998,-0.221561,-0.13138
2019-03-16,0.246648,-0.0316192,-0.0452766
2019-03-17,0.810178,0.186094,0.0480627
2019-03-20,0.490581,-0.094223,-0.0308291
2019-03-22,0.71988,-0.0217717,-0.0305584
2019-03-23,1.30941,0.0832465,0.00323304
2019-03-24,0.758986,-0.102917,-0.0326534
2019-03-25,0.745149,-0.0212362,0.0135283
2019-03-26,0.424847,-0.182646,-0.0709261
2019-03-27,0.865724,0.06438,0.0176109
2019-03-29,0.775511,-0.0963867,-0.0381653
2019-03-30,1.59036,-0.0134293,-0.00475359
2019-03-31,1.37081,0.0424841,0.0214765
2019-04-01,1.06097,0.197821,0.0844652
2019-04-02,1.42553,0.104869,0.0412377
2019-04-03,1.87929,0.100992,0.0289268
2019-04-04,0.940526,0.0532438,0.0209976
2019-04-05,0.991585,0.0687255,0.0248628
2019-04-06,1.40626,0.12749,0.0457768
2019-04-07,0.647907,0.0715574,-0.0102026
2019-04-08,3.85631,0.625417,0.191688
2019-04-09,0.639624,-0.49963,0.00650637
2019-04-10,0.602208,-0.033181,-0.0127161
2019-04-11,0.506596,-0.0958371,-0.0291853
2019-04-12,1.01161,0.0449567,0.0227527
2019-04-13,1.39274,-0.144583,-0.0635846
2019-04-14,2.65878,0.197483,0.0617666
2019-04-16,0.699302,-0.057752,-0.0289092
2019-04-17,3.42618,0.782041,0.185421
2019-04-18,2.47476,0.313575,0.0308999
2019-04-19,2.49313,-0.0340749,-0.0226326
2019-04-20,2.23695,0.46151,0.0676305
2019-04-21,1.11299,0.335957,-0.0304734
2019-04-22,1.59243,0.304415,0.0768325
2019-04-23,2.04979,0.018698,-0.0409811
2019-04-24,7.05582,1.34866,0.0578569
2019-04-25,2.45768,0.161274,0.0323043
2019-04-26,0.823186,0.102008,0.0519288
2019-04-28,1.26318,0.133549,0.0408099
2019-04-30,0.91359,0.072272,-0.00511843
2019-05-01,0.496744,-0.153083,-0.0448307
2019-05-02,0.582634,-0.00487145,0.00482433
2019-05-03,0.952582,-0.00288847,-0.0059995
2019-05-04,1.1343,0.224677,0.0632479
2019-05-05,0.831296,-0.0186229,-0.0120916
2019-05-06,1.08069,-0.0180806,-0.0132933
2019-05-07,1.99343,0.320501,0.0853686
2019-05-08,1.10361,0.352356,0.119155
2019-05-09,0.613861,-0.038514,-0.016511
2019-05-10,1.84857,-0.0529582,-0.0105505
2019-05-11,1.35127,0.0425606,-0.000218885
2019-05-12,1.16145,0.143627,0.0327523
2019-05-13,1.19981,0.254294,0.0613565
2019-05-14,1.8031,0.592137,0.0979099
2019-05-16,2.10745,0.430305,0.0873386
2019-05-17,1.54079,0.246275,0.071481
2019-05-18,3.05199,1.00242,0.24963
2019-05-19,1.70517,0.439612,0.144173
2019-05-20,1.08591,0.0591227,0.044031
2019-05-21,1.31862,0.264535,0.0779529
2019-05-22,1.23966,0.230629,0.0621378
2019-05-23,1.36233,0.411805,0.141241
2019-05-24,1.17766,0.272101,0.0833159
2019-05-25,1.23377,0.390865,0.119177
2019-05-26,1.68254,-0.00629701,-0.0184421
2019-05-27,2.8424,0.441695,0.108173
2019-05-28,2.0303,0.495613,0.131824
2019-05-29,1.38824,0.41032,0.111418
2019-05-30,2.2391,0.619198,0.136892
2019-05-31,3.76263,0.882337,0.0960407
2019-06-01,2.59582,0.558767,0.105702
2019-06-02,2.31527,0.896822,0.122005
2019-06-04,2.09537,0.402624,0.0736119
2019-06-05,3.24368,0.384301,0.0518373
2019-06-06,1.84614,0.306871,0.0667031
2019-06-07,1.07591,-0.206397,-0.0258609
2019-06-08,1.27553,0.144804,-0.0150729
2019-06-09,1.79353,0.56119,0.193138
2019-06-10,1.91909,0.518857,0.140675
2019-06-11,2.22481,0.335439,0.0548749
2019-06-12,2.23932,0.696888,0.171593
2019-06-13,1.90084,0.331153,0.0557435
2019-06-14,1.46485,0.645678,0.183732
2019-06-15,1.96728,0.355772,0.0755838
2019-06-17,2.37387,0.592273,0.114558
2019-06-18,2.19016,0.466221,0.11451
2019-06-19,2.01905,0.445822,0.130635
2019-06-20,1.93147,0.381064,0.084531
2019-06-21,2.26556,0.286744,0.0410263
2019-06-22,2.67994,0.392325,0.0358046
2019-06-23,1.33436,0.287675,0.0796264
2019-06-24,2.76635,0.610432,0.165954
2019-06-25,3.07396,0.771434,0.184819
2019-06-26,2.31987,0.793801,0.152618
2019-06-27,3.0719,0.0511659,-0.0236288
2019-06-28,1.53738,0.313119,0.0873552
2019-06-29,1.81643,0.605249,0.147345
2019-06-30,1.43176,0.23427,0.0737851
2019-07-01,2.90267,1.09265,0.219615
2019-07-02,5.29206,1.50109,0.17673
2019-07-03,1.97648,0.84557,0.184826
2019-07-04,2.274,0.753397,0.193347
2019-07-05,1.56801,0.247754,0.0435559
2019-07-06,1.91468,0.611556,0.139196
2019-07-07,2.10658,0.237994,0.035117
2019-07-08,2.22201,0.331704,0.0676762
2019-07-09,1.10403,0.371822,0.122546
2019-07-10,2.25967,0.800943,0.189155
2019-07-11,5.66876,1.15057,0.288226
2019-07-12,2.01013,0.465323,0.0975
2019-07-13,3.70378,0.425856,-0.024398
2019-07-14,2.43712,0.566927,0.114468
2019-07-15,1.28461,0.414215,0.13272
2019-07-16,1.452,0.156846,0.0405057
2019-07-17,3.78198,1.05048,0.183584
2019-07-18,5.23972,1.46098,0.14969
2019-07-19,1.10314,0.119008,-0.0298887
2019-07-20,1.57463,0.452087,0.101127
2019-07-21,1.68146,0.392212,0.0963322
2019-07-22,2.3488,0.643039,0.163936
2019-07-23,3.30221,0.19739,0.0109816
2019-07-24,2.23309,0.701182,0.122276
2019-07-25,1.89053,0.694305,0.15758
2019-07-26,2.87249,0.598877,0.145772
2019-07-27,1.94647,0.602029,0.134743
2019-07-28,2.11891,0.525101,0.138724
2019-07-29,4.18364,0.243728,0.0437613
2019-07-30,1.87871,0.302057,0.0355469
2019-07-31,3.59802,0.493774,0.132913
2019-08-01,3.59082,0.757405,0.19887
2019-08-02,1.9612,0.520435,0.106979
2019-08-03,2.06853,-0.0348583,0.0419534
2019-08-04,1.79724,0.599805,0.0958832
2019-08-05,1.71158,0.305842,0.073561
2019-08-06,2.4596,0.307959,0.0712383
2019-08-07,2.89278,0.953959,0.190153
2019-08-08,5.12256,1.12176,0.0926052
2019-08-09,4.25579,0.590797,0.0668074
2019-08-10,3.48152,0.941126,0.181126
2019-08-11,2.64426,0.659368,0.184857
2019-08-12,4.32326,1.04466,0.247962
2019-08-13,2.64476,0.836228,0.176951
2019-08-14,4.04656,1.10335,0.141229
2019-08-15,1.70449,0.155387,0.0379312
2019-08-16,4.38701,0.57884,0.172164
2019-08-17,3.61506,0.904576,0.249443
2019-08-18,3.17408,0.924857,0.174898
2019-08-19,4.29442,1.07484,0.161887
2019-08-20,2.12158,0.447999,0.071977
2019-08-21,2.10491,0.363673,0.0971725
2019-08-22,2.17538,0.564824,0.183479
2019-08-23,2.95926,1.0323,0.290583
2019-08-24,4.23033,0.982445,0.18953
2019-08-25,2.17209,0.225304,0.0359294
2019-08-26,1.71954,0.00921909,0.0609436
2019-08-27,2.34811,0.516224,0.136462
2019-08-28,3.39975,0.449853,0.154595
2019-08-29,3.88628,1.29799,0.213622
2019-08-30,6.21439,1.01442,0.085207
2019-08-31,2.13261,0.351807,0.0669042
2019-09-01,2.57542,0.219493,0.0593293
2019-09-02,3.72702,1.01616,0.250711
2019-09-03,2.88595,0.915349,0.201383
2019-09-04,5.30413,0.87059,0.0569697
2019-09-05,1.5072,0.00322782,0.00174219
2019-09-06,4.9109,0.823768,0.170976
2019-09-07,5.36945,1.0574,0.215429
2019-09-08,3.58909,0.99521,0.211369
2019-09-09,1.97807,0.49379,0.0758481
2019-09-10,2.36576,0.684127,0.124331
2019-09-11,5.37699,0.404579,0.0829434
2019-09-12,2.68022,0.805116,0.190933
2019-09-13,3.73685,1.38848,0.345127
2019-09-14,1.45013,0.312444,0.0727631
2019-09-15,6.95655,1.34657,0.1417
2019-09-16,2.34745,-0.180207,-0.0366556
2019-09-17,1.44607,-0.240206,-0.0652866
2019-09-18,1.38079,0.333033,0.125182
2019-09-19,2.23258,0.641825,0.165109
2019-09-20,1.7884,0.606439,0.102038
2019-09-21,1.88504,-0.0826905,-0.0311099
2019-09-22,0.810322,-0.404842,-0.0975453
2019-09-23,0.441413,-0.400588,-0.130068
2019-09-24,0.746481,-0.0380382,-0.0205573
2019-09-25,2.25466,0.500877,0.10761
2019-09-26,1.80173,0.299183,0.0239658
2019-09-27,1.31319,-0.0727678,-0.0118519
2019-09-28,0.824213,-0.195177,-0.0578423
2019-09-29,1.81093,0.349659,0.11955
2019-09-30,1.82506,0.333534,0.0699355
2019-10-01,3.6376,1.1548,0.150741
2019-10-02,1.03749,-0.00907879,0.0169913
2019-10-03,0.805267,-0.357359,-0.11339
2019-10-04,1.833,0.268387,0.0907999
2019-10-05,1.45636,0.651961,0.178492
2019-10-06,4.6737,0.66889,0.0640753
2019-10-07,1.22474,-0.0446237,-0.0072013
2019-10-08,1.22298,0.0498312,0.015546
2019-10-09,1.61263,0.242568,0.0800498
2019-10-10,1.37945,0.354435,0.102139
2019-10-11,1.92859,0.0948535,0.0476968
2019-10-12,1.91929,0.186687,0.0291445
2019-10-13,2.86034,0.563706,0.0884268
2019-10-14,2.10884,0.273573,0.0741409
2019-10-15,2.37363,0.601756,0.154035
2019-10-16,1.56391,0.54719,0.124151
2019-10-17,4.28915,1.28779,0.188733
2019-10-18,5.69151,0.701315,0.200965
2019-10-19,1.20021,0.0812504,0.0273711
2019-10-20,1.17328,0.216114,0.0873549
2019-10-21,1.72506,0.060177,0.00640693
2019-10-22,5.67845,0.926089,0.0948383
2019-10-23,1.93686,0.276553,0.0552602
2019-10-24,1.17293,-0.020166,-0.00650179
2019-10-25,1.48066,0.253085,0.0720449
2019-10-26,1.80542,0.622257,0.175803
2019-10-27,2.45542,0.852574,0.0843844
2019-10-28,2.7447,0.0365102,-0.0328934
2019-10-29,3.09452,0.303339,0.0519374
2019-10-30,1.27223,0.235054,0.0730983
2019-10-31,0.904599,-0.376983,-0.109132
2019-11-01,1.01495,0.0634629,0.027049
2019-11-02,2.5168,0.339922,0.0813992
2019-11-03,0.810827,-0.165771,-0.054891
2019-11-04,1.05676,-0.236784,-0.07766
2019-11-05,1.18502,0.21851,0.0870221
2019-11-06,1.28922,0.00526064,0.00200193
2019-11-07,3.01353,0.330456,0.0596881
2019-11-08,1.67994,0.00368891,-0.000501292
2019-11-09,0.823606,-0.274778,-0.0848556
2019-11-10,1.25401,0.25517,0.0859269
2019-11-11,1.26062,0.229703,0.0694675
2019-11-12,2.25862,0.662926,0.000371505
2019-11-13,1.32281,-0.142953,-0.0138629
2019-11-15,1.49984,0.147525,0.0301792
2019-11-16,2.58007,0.988701,0.236666
2019-11-17,2.09664,0.404352,0.0930938
2019-11-18,6.20131,0.607778,0.0609371
2019-11-19,0.932596,-0.235573,-0.0544272
2019-11-20,1.01223,-0.132679,-0.0360863
2019-11-21,2.09266,0.518422,0.166207
2019-11-22,1.75872,0.466011,0.0914655
2019-11-24,2.22812,-0.0235756,-0.00870256
2019-11-25,1.36463,-0.0823343,-0.0235094
2019-11-26,1.66213,-0.124838,-0.0185271
2019-11-27,1.69876,0.366121,0.0900549
2019-11-28,2.50877,0.807727,0.168075
2019-11-29,1.72345,0.144239,0.0254511
2019-11-30,2.16991,0.602285,0.100304
2019-12-01,1.28037,-0.00782613,0.00358213
2019-12-02,2.44673,0.478678,0.124535
2019-12-03,1.05324,-0.0270016,-0.0707167
2019-12-04,2.11206,0.131503,0.0104124
2019-12-05,0.874047,-0.329735,-0.0650911
2019-12-06,1.9857,0.505673,0.105453
2019-12-07,0.583604,0.365788,0.0476169
2019-12-08,1.68157,0.257533,0.056583
2019-12-09,3.931,0.369923,0.0266689
2019-12-10,1.01864,-0.224754,0.00285296
2019-12-11,1.56859,0.261875,0.0560437
2019-12-13,2.21373,0.695828,0.125751
2019-12-14,4.80266,0.305094,0.0147018
2019-12-15,1.92974,0.246687,0.0428708
2019-12-16,2.52428,0.203851,0.0698382
2019-12-17,0.98441,-0.103242,-0.0366543
2019-12-18,0.764454,0.0339366,0.0276941
2019-12-19,0.985258,0.10919,0.0298683
2019-12-20,6.71347,1.95202,0.208233
2019-12-21,1.10497,-0.043945,-0.0139216
2019-12-22,1.34845,0.00104184,-0.00381505
2019-12-23,0.660398,0.0503395,0.0302695
2019-12-24,2.55306,0.662458,0.149101
2019-12-26,2.66394,0.521028,0.18873
2019-12-27,1.91738,0.49485,0.146655
2019-12-28,3.55884,0.677811,0.187556
2019-12-29,7.5359,1.94481,0.311867
2019-12-30,13.4246,1.5978,0.269848
2019-12-31,3.38263,1.26159,0.234452
2020-01-01,3.23563,1.02665,0.045211
2020-01-02,3.40984,0.235729,0.0659089
2020-01-03,0.733619,-0.173168,-0.0124313
2020-01-04,1.01454,-0.0112337,0.000449834
2020-01-05,2.17287,-0.000401959,-0.0178697
2020-01-06,1.28297,0.424395,0.0625207
2020-01-07,1.08577,0.155218,0.0513013
2020-01-08,1.30931,0.0525863,0.0527602
2020-01-11,0.892649,0.170677,0.0776333
2020-01-12,1.34006,0.0443727,0.0181317
2020-01-13,1.24123,-0.0324772,-0.0108254
2020-01-14,1.13516,0.337896,0.090929
2020-01-15,1.90394,0.400809,0.0826645
2020-01-16,2.39665,-0.14511,-0.0459655
2020-01-17,1.22721,0.23026,0.0689822
2020-01-18,1.58995,0.192322,0.0472965
2020-01-19,2.49715,0.850199,0.216256
2020-01-20,1.25272,0.326166,0.0855229
2020-01-21,3.67215,0.551247,0.0995511
2020-01-22,0.87493,-0.465376,-0.103439
2020-01-23,0.534012,-0.229176,-0.0866812
2020-01-25,1.03704,-0.351618,-0.00316747
2020-01-26,3.69868,1.43552,-0.018932
2020-01-27,1.99498,0.236995,0.0498303
2020-01-28,1.70823,0.165323,0.0214808
2020-01-29,0.775644,-0.361205,-0.114109
2020-01-30,0.790792,-0.237914,-0.0313609
2020-01-31,0.576598,-0.198606,-0.0484027
2020-02-01,1.19579,-0.279398,-0.0753086
2020-02-02,1.9143,0.238048,0.0507115
2020-02-03,1.36342,0.243885,0.0858399
2020-02-04,0.849944,-0.0512086,0.000826866
2020-02-05,1.24385,-0.0519807,-0.00779958
2020-02-07,0.887731,0.359794,0.0820002
2020-02-08,1.5181,0.148509,0.0342699
2020-02-10,1.20183,0.0162879,0.0102321
2020-02-11,3.78758,0.721007,0.1303
2020-02-12,2.22159,-0.0521363,-0.00754034
2020-02-14,1.5006,0.179229,0.0299947
2020-02-15,1.68001,0.174355,0.0568856
2020-02-16,0.313917,0.251334,-0.057975
2020-02-17,1.27413,0.0816546,0.0627488
2020-02-18,1.0778,-0.0386895,-0.020023
2020-02-19,0.897809,-0.0531768,-0.00877955
2020-02-20,1.22249,-0.22678,-0.0106621
2020-02-21,2.14679,0.335724,0.0850585
2020-02-22,2.01151,0.265474,0.0593924
2020-02-23,0.653967,-0.32286,-0.0979222
2020-02-24,0.803167,-0.184434,-0.0750525
2020-02-25,0.0720427,-0.229294,0.0296664
2020-02-26,0.782279,-0.292311,-0.0471416
2020-02-27,3.27589,0.310721,0.01044
2020-02-28,1.11372,-0.0729647,-0.0209105
2020-02-29,1.29096,0.354544,0.113847
2020-03-01,1.13545,0.359659,0.142558
2020-03-02,1.03824,0.238792,0.0911119
2020-03-03,1.31367,0.0640806,0.0149756
2020-03-06,1.1471,0.0344592,0.0137503
2020-03-08,0.100482,-0.208555,0.067192
2020-03-09,-0.560823,-0.560823,-0.104728
2020-03-10,0.790898,-0.0396062,-0.0190902
2020-03-11,1.58781,0.104408,0.0478828
2020-03-13,-0.296176,-0.296176,0.026485
2020-03-14,4.50928,0.505111,0.0739823
2020-03-15,1.43032,-0.00961899,-0.00303627
2020-03-16,1.80066,0.333924,0.058924
2020-03-17,1.55956,0.0560465,0.0223908
2020-03-18,1.62089,-0.302833,0.006272
2020-03-19,1.34364,0.134171,0.0259386
2020-03-20,3.39328,-0.116434,-0.0229243
2020-03-21,2.74219,1.34723,0.200329
2020-03-22,1.34322,0.00993902,0.0237788
2020-03-23,1.17281,0.350326,0.10076
2020-03-24,2.69884,0.220396,0.0218463
2020-03-25,3.14985,0.811345,0.13607
2020-03-26,2.39291,0.300807,0.0718211
2020-03-27,2.59769,0.0193205,0.00151738
2020-03-28,3.425,0.771505,0.26424
2020-03-29,3.5652,0.944965,0.544362
2020-03-31,1.12332,0.162192,0.0685083
2020-04-01,2.06052,0.224897,0.0860444
2020-04-02,1.4333,0.0271137,0.035159
2020-04-03,0.869198,0.173535,0.102707
2020-04-05,2.38962,1.04896,0.245618
2020-04-06,1.26636,0.198195,0.113134
2020-04-07,1.39248,0.0184198,0.0300477
2020-04-08,2.04147,0.329584,0.156455
2020-04-09,1.64294,0.420442,0.172666
2020-04-10,2.97785,0.354499,0.0603037
2020-04-11,9.64868,1.2458,0.343519
2020-04-12,13.7479,2.35144,0.810547
2020-04-13,6.20056,0.771418,0.297796
2020-04-14,3.44726,1.38393,0.247652
2020-04-15,4.97606,1.10677,0.180418
2020-04-16,2.26464,0.512061,0.0969571
2020-04-17,2.81685,0.593554,0.171342
2020-04-18,2.00967,0.248891,0.0872377
2020-04-19,14.685,3.22292,0.644839
2020-04-20,3.34387,0.607509,0.124148
2020-04-21,0.57263,0.0725801,0.0188564
2020-04-22,1.91363,0.252277,0.0804073
2020-04-23,1.20312,0.206361,0.0884267
2020-04-24,1.15524,0.0664212,0.0171338
2020-04-25,2.36016,0.346672,0.0452846
2020-04-26,4.00715,0.77416,0.107911
2020-04-27,0.766017,-0.165936,-0.0141659
2020-04-28,0.997588,-0.267775,-0.0274418
2020-04-29,1.38212,-0.0346978,-0.00082089
2020-04-30,1.22171,-0.30364,0.0186692
2020-05-01,4.35116,1.25429,0.0782781
2020-05-03,1.69048,-0.513621,-0.0471885
2020-05-06,2.25769,1.04898,-0.0117897
2020-05-07,2.19385,0.43395,0.0806845
2020-05-08,1.4848,-0.0149727,-0.00448174
2020-05-09,1.25909,-0.21659,0.041926
2020-05-10,1.38491,0.279347,0.0780149
2020-05-11,2.41665,0.590472,0.100223
2020-05-12,3.1066,0.108804,-0.0313033
2020-05-13,1.85019,0.0563791,0.0102017
2020-05-14,1.8788,0.211666,0.0542555
2020-05-15,1.43885,0.415463,0.117871
2020-05-16,1.81402,0.319437,0.0744603
2020-05-17,4.52205,0.0531067,-0.0352939
2020-05-18,1.01468,-0.230549,-0.00668814
2020-05-19,3.21189,0.818465,0.128653
2020-05-20,1.46678,0.0570049,-0.00800177
2020-05-21,3.58518,0.709882,0.0506961
2020-05-22,2.46538,0.275592,0.0171449
2020-05-23,2.58876,0.323784,0.052703
2020-05-24,0.964515,0.0327632,0.00434338
2020-05-25,0.68655,0.00733015,-0.00722651
2020-05-26,0.30917,0.15701,0.00153489
2020-05-27,0.60146,0.152938,-0.0687359
2020-05-28,1.99218,0.05785,0.0101788
2020-05-29,2.87737,0.414723,0.0760554
2020-05-30,1.15647,0.191609,0.0590977
2020-05-31,1.43324,0.28806,0.050589
2020-06-01,2.1342,0.126656,0.00329724
2020-06-02,2.40212,0.405149,0.00757213
2020-06-03,2.8325,0.402801,0.0451785
2020-06-04,1.65638,0.289766,0.071215
2020-06-05,0.855599,0.483929,0.00117263
2020-06-06,2.05801,0.52695,0.0920088
2020-06-07,0.0929774,-0.00883815,0.0168024
2020-06-08,1.71873,-0.142943,-0.00191113
2020-06-09,1.86705,0.417717,0.0916757
2020-06-10,1.32018,0.336334,0.105314
2020-06-11,1.42982,0.410842,0.114657
2020-06-12,1.70408,0.275213,0.0610584
2020-06-13,1.99091,0.0225206,-0.00149638
2020-06-14,1.61413,0.551934,0.121992
2020-06-15,0.737556,-0.00479533,-0.0204183
2020-06-16,0.982991,0.0442938,0.00381739
2020-06-17,2.21484,0.511649,0.1173
2020-06-18,0.942884,0.548486,-0.0113879
2020-06-20,1.55786,0.350217,0.0869868
2020-06-21,2.01198,0.417348,0.0756401
2020-06-23,2.07765,-0.321184,0.0514563
2020-06-24,1.43279,0.119782,0.0268488
2020-06-25,2.65134,0.548815,0.0825368
2020-06-26,1.94428,0.407481,0.14335
2020-06-27,1.85022,0.606105,0.104407
2020-06-28,1.67889,0.416325,0.101396
2020-06-29,2.07107,0.199075,0.03872
2020-06-30,1.51696,0.274916,0.0715541
2020-07-01,1.39669,0.251456,0.064854
2020-07-03,1.80634,0.21668,-0.00326351
2020-07-05,2.98047,0.562171,0.0762053
2020-07-06,1.97826,0.174631,0.0190727
2020-07-07,2.06447,0.490966,0.0951664
2020-07-08,1.23857,0.317402,0.104743
2020-07-09,1.98312,0.654143,0.0283999
2020-07-10,3.60762,0.744957,0.106753
2020-07-11,1.44012,0.340759,0.0767504
2020-07-12,1.30295,0.208897,0.0781827
2020-07-13,1.83361,0.610041,0.0728466
2020-07-14,-0.401302,-0.401302,0.0182282
2020-07-16,3.07706,0.464548,0.00157602
2020-07-17,1.82172,0.586986,0.171547
2020-07-18,1.46308,0.579881,0.184252
2020-07-19,2.36593,0.788307,0.156284
2020-07-20,1.79979,0.23009,0.0333956
2020-07-21,2.01566,0.801034,0.218266
2020-07-22,1.65081,0.314087,0.0480502
2020-07-23,2.77404,0.418454,0.11573
2020-07-24,1.53794,0.514549,0.131085
2020-07-25,2.03864,0.508936,0.105538
2020-07-26,3.18723,0.72507,0.129259
2020-07-27,2.14742,0.598308,0.156778
2020-07-28,1.63142,0.401592,0.111874
2020-07-29,2.33352,0.81447,0.218538
2020-07-31,2.57279,0.144672,-0.0662025
2020-08-01,2.65812,0.580657,0.0985161
2020-08-02,2.04346,0.391899,0.101931
2020-08-03,1.59107,0.6682,0.190554
2020-08-04,1.59971,0.316527,0.0164325
2020-08-06,1.73505,0.196202,-0.00738517
2020-08-07,1.56425,0.359448,0.112108
2020-08-08,0.989732,0.198981,0.0440522
2020-08-09,1.38812,0.180647,0.0555808
2020-08-10,3.13167,0.533553,0.10269
2020-08-11,1.05098,0.195128,0.0276048
2020-08-12,0.990426,-0.617747,0.0195976
2020-08-14,1.3504,0.175515,0.0325274
2020-08-15,2.89505,0.760468,0.128008
2020-08-16,3.84724,0.75259,0.0077481
2020-08-17,1.83681,-0.0758495,-0.0204437
2020-08-18,0.733466,-0.223992,7.55904e-05
2020-08-19,1.35059,0.389048,0.0870316
2020-08-20,1.99211,0.53672,0.106315
2020-08-21,5.46706,1.13202,0.121799
2020-08-22,2.05977,0.257728,0.0503981
2020-08-23,1.01737,-0.247423,-0.0653476
2020-08-24,0.96666,0.0824462,0.0179747
2020-08-25,2.56351,0.655378,0.157915
2020-08-26,2.47688,0.374184,0.0623574
2020-08-27,2.32118,0.31685,0.0515428
2020-08-28,1.17332,-0.0866715,-0.0188272
2020-08-29,1.53724,0.0733006,0.0332504
2020-08-30,1.23161,0.435644,0.159691
2020-08-31,1.63336,0.234167,0.0705379
2020-09-01,3.46839,0.0882096,-0.0145493
2020-09-02,0.971106,0.0605553,-0.0274268
2020-09-03,0.738639,-0.403084,0.0263109
2020-09-04,1.00126,-0.0539579,-0.0189013
2020-09-05,1.398,0.226549,0.0474919
2020-09-06,0.913123,-0.728404,0.0418546
2020-09-07,2.50702,0.240442,0.0129488
2020-09-08,1.12618,-0.185685,-0.0446755
2020-09-09,0.708713,-0.26933,-0.0293159
2020-09-10,0.193166,-0.154002,0.00029224
2020-09-12,2.703,0.480305,0.0971078
2020-09-13,0.878983,-0.238606,-0.0763499
2020-09-14,1.16259,-0.304256,-0.0524095
2020-09-15,1.77491,0.468532,0.157672
2020-09-16,2.10113,0.647235,0.0728686
2020-09-17,4.65716,0.667422,0.019968
2020-09-18,1.52439,-0.0801577,-0.0183038
2020-09-19,1.11694,-0.162733,-0.0433523
2020-09-21,1.90259,0.454716,0.0886238
2020-09-22,2.45158,0.599421,0.031055
2020-09-23,2.37072,0.186022,0.0347106
2020-09-24,0.969115,-0.178296,-0.0522985
2020-09-25,1.56436,-0.256171,-0.0294029
2020-09-26,0.0717093,-0.442894,0.00244226
2020-09-28,1.52829,-0.0269208,-0.00873011
2020-09-29,1.38124,0.101782,0.0531128
2020-09-30,1.55326,0.0625925,0.0251824
2020-10-01,1.18417,0.0825113,0.0483375
2020-10-02,2.43885,0.69578,0.159718
2020-10-04,1.41891,-0.0824352,-0.0172554
2020-10-05,1.74239,0.276988,0.0774465
2020-10-06,2.45214,0.713712,0.219749
2020-10-07,1.73338,0.508885,0.171478
2020-10-08,1.51319,0.127085,0.0657712
2020-10-12,1.22681,0.245817,0.072753
2020-10-13,2.33215,0.19925,0.0978584
2020-10-14,2.19404,0.383937,0.0934389
2020-10-16,1.2657,-0.0702701,-0.00258587
2020-10-17,2.06653,0.262668,0.0853585
2020-10-18,1.67415,0.454305,0.122099
2020-10-19,2.95998,0.64761,0.0948127
2020-10-20,2.0293,1.02301,0.116773
2020-10-21,2.83634,0.274683,0.0732489
2020-10-23,0.684368,0.162966,0.0683773
2020-10-24,4.37488,0.108057,0.0331478
2020-10-25,0.680792,-0.0809376,0.0492435
2020-10-26,0.727987,0.0339031,0.0571763
2020-10-28,0.930904,0.216747,0.0704235
